"","game_type","Team","Name","season","Date","TOI","svH","svM","svL","saH","saM","saL","G.H","G.M","G.L","la.svH","la.svM","la.svL","lgsaa","mgsaa","hgsaa","adjgsaa60","adjgsaa","Game.Number"
"1578","playoff_game","S.J","Antti.Niemi","20132014",2014-04-26,17.4,0.8571,0.8333,1,7,6,5,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,-0.51989928348289,0.412322798426407,0.0865845437498523,0.0251095176874572,61
"1579","playoff_game","COL","Semyon.Varlamov","20132014",2014-04-26,47.5,0.8571,0.75,0.9333,7,4,15,1,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.601941991768179,-0.67993285565526,0.412322798426407,-1.0983815355752,-0.869552048997032,24
"1580","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-04-27,42.8,1,1,1,1,4,13,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.344983607134245,0.32006714434474,0.201760399775201,1.21515581951521,0.866811151254186,72
"1581","playoff_game","ANA","Jonas.Hiller","20132014",2014-04-27,21.4,1,1,1,1,4,2,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0530744010975761,0.32006714434474,0.201760399775201,1.61187461275939,0.574901945217517,22
"1582","playoff_game","CHI","Corey.Crawford","20132014",2014-04-27,44.4,0.875,1,1,7,7,9,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.560117502603295,0.412322798426407,1.63685825130918,1.21127510596879,43
"1583","playoff_game","PHI","Steve.Mason","20132014",2014-04-27,42.8,0.6667,1,0.8889,4,4,9,2,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.761165195060908,0.32006714434474,-1.1929584008992,-2.29073334338602,-1.63405645161536,7
"1584","playoff_game","DAL","Kari.Lehtonen","20132014",2014-04-27,42.9,0.5,1,0.8571,1,3,7,1,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.814239596158484,0.240050358258555,-0.798239600224799,-1.91948089248214,-1.37242883812473,8
"1585","playoff_game","STL","Ryan.Miller","20132014",2014-04-27,44.4,0.4,1,0.9,2,5,10,3,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.734627994512119,0.400083930430925,-2.5964792004496,-3.96084224936594,-2.93102326453079,53
"1586","playoff_game","ANA","Frederik.Andersen","20132014",2014-04-27,21.5,0,0.6667,1,1,3,3,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0796116016463642,-0.759949641741445,-0.798239600224799,-4.12626318228804,-1.47857764031988,6
"1587","playoff_game","MIN","Darcy.Kuemper","20132014",2014-04-28,43.3,1,1,1,4,1,9,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.080016786086185,0.807041599100804,1.56012913181443,1.12589319012608,7
"1588","playoff_game","L.A","Jonathan.Quick","20132014",2014-04-28,46.7,0.8571,1,1,6,6,10,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.265372005487881,0.48010071651711,0.210562398651206,1.22831064752402,0.956035120656197,56
"1589","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-04-28,43.2,0.8,1,1,4,6,6,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.159223203292728,0.48010071651711,-0.192958400899196,0.619952109598114,0.446365518910642,86
"1590","playoff_game","COL","Semyon.Varlamov","20132014",2014-04-28,43.3,0.8,0.8,1,5,5,7,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.185760403841516,-0.599916069569075,0.00880199887600508,-0.561690993327788,-0.405353666851553,25
"1591","playoff_game","CBJ","Sergei.Bobrovsky","20132014",2014-04-28,43.2,0.3333,0.8889,1,2,9,13,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.344983607134245,-0.279848925224335,-1.5964792004496,-2.12686738686068,-1.53134451853969,13
"1592","playoff_game","S.J","Alex.Stalock","20132014",2014-04-28,46.7,0.625,1,1,5,5,11,3,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,0.400083930430925,-1.99119800112399,-1.66921395887332,-1.2992048646564,3
"1593","playoff_game","NYR","Cam.Talbot","20132014",2014-04-29,12,1,NA,1,1,0,2,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0530744010975761,0,0.201760399775201,1.27417400436389,0.254834800872777,1
"1594","playoff_game","PHI","Steve.Mason","20132014",2014-04-29,43.5,0.875,0.8889,1,8,9,11,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,-0.279848925224335,0.614083198201608,0.863646177950264,0.626143479013942,8
"1595","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-04-29,31.6,0.5,1,1,2,5,9,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.400083930430925,-1.5964792004496,-1.81815278179667,-0.95756046507958,73
"1596","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-04-30,13.2,1,NA,NA,1,0,0,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0,0,0.201760399775201,0.917092726250914,0.201760399775201,46
"1597","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-04-30,52.7,1,0.8333,1,8,6,11,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,-0.51989928348289,1.61408319820161,1.57809463463611,1.38609312075539,74
"1598","playoff_game","L.A","Jonathan.Quick","20132014",2014-04-30,43.2,1,1,0.8889,9,5,9,0,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.761165195060908,0.400083930430925,1.81584359797681,2.02050324075948,1.45476233334683,57
"1599","playoff_game","PHI","Steve.Mason","20132014",2014-04-30,52.7,0.875,0.9,1,8,10,13,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.344983607134245,-0.19983213913815,0.614083198201608,0.864403794532489,0.759234666197703,9
"1600","playoff_game","S.J","Antti.Niemi","20132014",2014-04-30,43.2,0.75,1,1,6,5,7,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.185760403841516,0.400083930430925,-0.789437601348794,-0.282768426494934,-0.203593267076353,62
"1601","playoff_game","COL","Semyon.Varlamov","20132014",2014-04-30,53.9,0.8333,0.7273,0.9375,8,11,16,1,3,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.575404791219391,-2.11981535305197,0.614083198201608,-2.31666450397375,-2.08113694606975,26
"1602","playoff_game","MIN","Darcy.Kuemper","20132014",2014-04-30,40.6,1,0.5714,1,6,7,6,0,3,0,0.798239600224799,0.919983213913815,0.973462799451212,0.159223203292728,-2.43988249739671,1.21056239865121,-1.58142398342774,-1.07009689545277,8
"1603","playoff_game","MTL","Carey.Price","20132014",2014-05-01,75.2,1,0.8667,0.9524,14,15,21,0,2,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.442718788475451,-0.799748208707225,2.82464559685281,1.26237654229,1.58217859967014,35
"1604","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-01,75.2,1,0.8333,1,6,12,9,0,2,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,-1.03979856696578,1.21056239865121,0.326807422838712,0.409598636624519,41
"1605","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-02,48.6,0.875,0.875,1,8,8,12,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,-0.35986571131052,0.614083198201608,0.706992461082154,0.572663893476545,75
"1606","playoff_game","CHI","Corey.Crawford","20132014",2014-05-02,47.3,0.8571,1,0.9375,6,4,16,1,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.575404791219391,0.32006714434474,0.210562398651206,-0.056797355040311,-0.0447752482234451,44
"1607","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-05-02,47.3,0.7143,1,1,5,6,3,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0796116016463642,0.48010071651711,-0.991198001123995,-0.547339132719477,-0.431485682960521,47
"1608","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-02,48.6,0.6,1,0.8889,3,7,9,2,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.761165195060908,0.560117502603295,-1.3947188006744,-1.97008209028643,-1.59576649313201,87
"1609","playoff_game","ANA","Jonas.Hiller","20132014",2014-05-03,55.8,0.5,1,1,1,7,14,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.371520807683033,0.560117502603295,-0.798239600224799,0.14343947318444,0.133398710061529,23
"1610","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-03,39.3,1,0.8,1,3,5,12,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,-0.599916069569075,0.605281199325603,0.494368757774022,0.323811536341985,42
"1611","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-03,55.8,0.8182,1,1,9,5,10,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.265372005487881,0.400083930430925,-0.184156402023191,0.517526380532919,0.481299533895615,58
"1612","playoff_game","MTL","Carey.Price","20132014",2014-05-03,39.3,0.8333,0.7143,0.9,7,7,10,1,2,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.734627994512119,-1.43988249739671,0.412322798426407,-2.69036289081285,-1.76218769348242,36
"1613","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-04,41.9,1,1,1,6,5,5,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,0.400083930430925,1.21056239865121,2.49641861359342,1.74333233182607,88
"1614","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-04,41.9,1,0.8,1,12,5,8,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.212297604390304,-0.599916069569075,2.42112479730241,2.9119422417045,2.03350633212364,76
"1615","playoff_game","CHI","Corey.Crawford","20132014",2014-05-04,53.8,0.8333,1,1,5,4,4,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.106148802195152,0.32006714434474,0.00880199887600508,0.485150124999142,0.435017945415897,45
"1616","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-05-04,53.8,0.75,0.75,0.9167,4,4,12,1,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.681553593414543,-0.67993285565526,-0.192958400899196,-1.7335816170658,-1.554444849969,48
"1617","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-05,44.7,1,1,1,7,4,13,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.344983607134245,0.32006714434474,1.41232279842641,2.78842087235623,2.07737354990539,59
"1618","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-05,47.4,1,1,1,6,8,10,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.265372005487881,0.64013428868948,1.21056239865121,2.67856796560578,2.11606869282857,89
"1619","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-05,47.4,0.6667,0.75,1,3,4,5,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,-0.67993285565526,-0.394718800674397,-1.19236158681736,-0.941965653585717,77
"1620","playoff_game","ANA","Jonas.Hiller","20132014",2014-05-05,44.7,0.8571,0.5,1,7,2,3,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0796116016463642,-0.83996642782763,0.412322798426407,-0.46715708423471,-0.348032027754859,24
"1621","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-05-06,49.3,1,1,1,4,3,9,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.240050358258555,0.807041599100804,1.56502242876079,1.28592676229845,49
"1622","playoff_game","MTL","Carey.Price","20132014",2014-05-06,54.6,1,0.8889,1,6,9,12,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,-0.279848925224335,1.21056239865121,1.37270316484871,1.24915988001233,37
"1623","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-06,54.6,0.5,1,1,3,10,8,3,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.212297604390304,0.80016786086185,-2.3947188006744,-1.51895970925521,-1.38225333542224,43
"1624","playoff_game","CHI","Corey.Crawford","20132014",2014-05-06,49.3,0.6667,1,1,4,3,6,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.159223203292728,0.240050358258555,-1.1929584008992,-0.965945037745938,-0.793684839347913,46
"1625","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-07,47.3,0.8182,0.8,1,10,5,5,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,-0.599916069569075,0.0176039977520102,-0.570350193327431,-0.449626069073125,78
"1626","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-07,47.3,1,1,0.6,3,3,5,0,0,2,0.798239600224799,0.919983213913815,0.973462799451212,-1.86731399725606,0.240050358258555,0.605281199325603,-1.2963836444041,-1.0219824396719,90
"1627","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-08,55.9,1,1,1,6,6,18,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.477669609878185,0.48010071651711,1.21056239865121,2.3273696512127,2.1683327250465,44
"1628","playoff_game","ANA","Jonas.Hiller","20132014",2014-05-08,8,NA,1,1,0,2,3,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0796116016463642,0.16003357217237,0,1.79733880364051,0.239645173818734,25
"1629","playoff_game","ANA","Frederik.Andersen","20132014",2014-05-08,43.6,1,1,1,3,7,12,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,0.560117502603295,0.605281199325603,2.04198868144177,1.48384510851435,7
"1630","playoff_game","MTL","Carey.Price","20132014",2014-05-08,55.9,0.8571,1,1,6,5,19,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.504206810426973,0.400083930430925,0.210562398651206,1.19662233221013,1.1148531395091,38
"1631","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-08,51.6,0.8571,1,1,6,7,4,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.106148802195152,0.560117502603295,0.210562398651206,1.01956825982518,0.876828703449653,60
"1632","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-09,46.4,1,0.8,1,8,5,11,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,-0.599916069569075,1.61408319820161,1.68889181207224,1.3060763346692,79
"1633","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-09,46.4,0.5,1,1,2,10,10,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.265372005487881,0.80016786086185,-1.5964792004496,-0.686559483749829,-0.530939334099867,91
"1634","playoff_game","CHI","Corey.Crawford","20132014",2014-05-09,47.7,1,0.75,0.875,10,8,8,0,2,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.787702395609696,-1.35986571131052,2.01760399775201,-0.163476866878246,-0.129964109168205,47
"1635","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-05-09,47.7,1,0.75,0.9,3,4,10,0,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.734627994512119,-0.67993285565526,0.605281199325603,-1.01796182495821,-0.809279650841776,50
"1636","playoff_game","L.A","Martin.Jones","20132014",2014-05-10,30,NA,NA,NA,0,0,0,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0,0,0,0,0,2
"1637","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-10,43.7,1,1,1,8,1,11,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,0.080016786086185,1.61408319820161,2.72678607367203,1.98600919032446,45
"1638","playoff_game","ANA","John.Gibson","20132014",2014-05-10,44.7,1,1,1,8,3,13,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.344983607134245,0.240050358258555,1.61408319820161,2.95183511891867,2.19911716359441,1
"1639","playoff_game","MTL","Carey.Price","20132014",2014-05-10,43.7,0.6667,0.8571,1,3,7,10,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.265372005487881,-0.439882497396705,-0.394718800674397,-0.781550516132569,-0.569229292583221,39
"1640","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-10,14.6,0.5,1,1,1,1,4,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.106148802195152,0.080016786086185,-0.798239600224799,-2.51537265182245,-0.612074011943462,61
"1641","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-05-11,53,0.75,1,1,3,7,14,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.371520807683033,0.560117502603295,-0.394718800674397,0.607833407107846,0.536919509611931,51
"1642","playoff_game","CHI","Corey.Crawford","20132014",2014-05-11,53,0.875,1,1,7,4,12,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,0.32006714434474,0.412322798426407,1.1896260558754,1.0508363493566,48
"1643","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-11,39.3,1,0.8,1,4,5,15,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.398058008231821,-0.599916069569075,0.807041599100804,0.923944332463435,0.60518353776355,80
"1644","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-11,39.3,0.7143,0.8571,1,6,7,5,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,-0.439882497396705,-0.789437601348794,-1.67425052824665,-1.09663409600156,92
"1645","playoff_game","MTL","Carey.Price","20132014",2014-05-12,48.3,1,1,1,3,11,9,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.880184646948035,0.605281199325603,2.14198838659967,1.72430065121273,40
"1646","playoff_game","ANA","John.Gibson","20132014",2014-05-12,46,0.875,0.8333,1,8,6,16,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.424595208780609,-0.51989928348289,0.614083198201608,0.676668421955644,0.518779123499327,2
"1647","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-12,48.3,0.6,1,0.9091,3,6,11,2,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.708090793963331,0.48010071651711,-1.3947188006744,-2.01578742623679,-1.62270887812062,46
"1648","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-12,46,0.75,0.8333,1,7,6,6,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.159223203292728,-0.51989928348289,-0.587677201573593,-1.23698254143098,-0.948353281763755,62
"1649","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-13,52.6,0.9,1,1,9,6,16,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.424595208780609,0.48010071651711,0.815843597976809,1.96259261210022,1.72053952327453,81
"1650","playoff_game","CHI","Corey.Crawford","20132014",2014-05-13,61.6,1,0.8571,1,8,7,18,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.477669609878185,-0.439882497396705,1.61408319820161,1.60896458832768,1.65187031068309,49
"1651","playoff_game","PIT","Marc-Andre.Fleury","20132014",2014-05-13,52.6,0.75,1,1,3,6,7,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.185760403841516,0.48010071651711,-0.394718800674397,0.3092878171303,0.271142319684229,93
"1652","playoff_game","MIN","Ilya.Bryzgalov","20132014",2014-05-13,61.6,0.8,1,0.9091,4,9,11,1,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.708090793963331,0.720151074775665,-0.192958400899196,-0.176199467617074,-0.180898120086862,52
"1653","playoff_game","MTL","Carey.Price","20132014",2014-05-14,42.9,1,1,1,10,3,9,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.240050358258555,2.01760399775201,3.49159323209742,2.49648916094966,41
"1654","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-14,41.3,0.6667,1,1,2,5,4,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.106148802195152,0.400083930430925,-0.596479200449598,-0.131108669961531,-0.0902464678235207,63
"1655","playoff_game","ANA","John.Gibson","20132014",2014-05-14,41.3,0.8333,1,0.9091,5,5,11,1,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.708090793963331,0.400083930430925,0.00880199887600508,-0.434680190784118,-0.299204864656401,3
"1656","playoff_game","BOS","Tuukka.Rask","20132014",2014-05-14,42.9,0.8571,0.6667,1,7,3,4,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.106148802195152,-0.759949641741445,0.412322798426407,-0.337731526041798,-0.241478041119886,47
"1657","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-16,44.1,1,0.8333,1,4,6,11,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,-0.51989928348289,0.807041599100804,0.787825199530044,0.579051521654583,64
"1658","playoff_game","ANA","Jonas.Hiller","20132014",2014-05-16,25.9,0.6667,1,1,2,1,2,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0530744010975761,0.080016786086185,-0.596479200449598,-1.07348574501738,-0.463388013265837,26
"1659","playoff_game","ANA","John.Gibson","20132014",2014-05-16,18.2,0.7143,1,0.75,5,1,4,2,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.893851197804848,0.080016786086185,-0.991198001123995,-5.9506563060747,-1.80503241284266,4
"1660","playoff_game","MTL","Peter.Budaj","20132014",2014-05-17,9.6,NA,NA,1,0,0,1,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0265372005487881,0,0,0.165857503429925,0.0265372005487881,7
"1661","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-17,43.8,0.8,1,1,4,6,5,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,0.48010071651711,-0.192958400899196,0.575107285427198,0.419828318361854,82
"1662","playoff_game","MTL","Carey.Price","20132014",2014-05-17,34.2,0.6667,0.7143,1,6,7,3,2,2,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0796116016463642,-1.43988249739671,-0.789437601348794,-3.77141841596339,-2.14970849709913,42
"1663","playoff_game","CHI","Corey.Crawford","20132014",2014-05-18,48.7,0.8333,1,1,5,6,12,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,0.48010071651711,0.00880199887600508,0.994680643094749,0.807349121978572,50
"1664","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-18,48.7,0.6667,0.8333,1,3,6,8,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.212297604390304,-0.51989928348289,-0.394718800674397,-0.865281905257063,-0.702320479766983,65
"1665","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-19,43.3,0.8571,1,1,6,1,16,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.424595208780609,0.080016786086185,0.210562398651206,0.991003778546882,0.715174393518,83
"1666","playoff_game","MTL","Dustin.Tokarski","20132014",2014-05-19,43.3,1,0.8,0.9412,6,5,17,0,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.548867590670603,-0.599916069569075,1.21056239865121,0.0856056421406855,0.061778738411528,1
"1667","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-21,46.5,1,0.8333,1,7,6,6,0,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.159223203292728,-0.51989928348289,1.41232279842641,1.35696350740161,1.05164671823625,66
"1668","playoff_game","CHI","Corey.Crawford","20132014",2014-05-21,46.5,0.75,0.75,1,7,4,12,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,-0.67993285565526,-0.587677201573593,-1.22472729115277,-0.949163650643396,51
"1669","playoff_game","MTL","Dustin.Tokarski","20132014",2014-05-22,52.1,0.8889,1,1,8,5,15,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.398058008231821,0.400083930430925,0.614083198201608,1.62636292153285,1.41222513686435,2
"1670","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-22,52.1,0.6667,0.8,1,5,5,12,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,-0.599916069569075,-0.991198001123995,-1.46564414292623,-1.27266766410761,84
"1671","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-24,44.2,0.8,1,1,4,6,10,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.265372005487881,0.48010071651711,-0.192958400899196,0.750019440415106,0.552514321105795,67
"1672","playoff_game","CHI","Corey.Crawford","20132014",2014-05-24,44.2,0.75,0.75,1,7,4,11,2,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,-0.67993285565526,-0.587677201573593,-1.32448079347355,-0.975700851192185,52
"1673","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-25,43.3,1,1,0.9091,7,3,11,0,0,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.708090793963331,0.240050358258555,1.41232279842641,1.30847440561889,0.94428236272163,85
"1674","playoff_game","MTL","Dustin.Tokarski","20132014",2014-05-25,43.3,1,0.8333,0.9231,5,6,13,0,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.655016392865755,-0.51989928348289,1.00880199887601,-0.230180615435529,-0.16611367747264,3
"1675","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-26,47,0.7143,1,1,5,2,12,2,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.318446406585457,0.16003357217237,-0.991198001123995,-0.654533645573832,-0.512718022366168,68
"1676","playoff_game","CHI","Corey.Crawford","20132014",2014-05-26,47,0.75,0.6667,1,4,3,9,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,-0.759949641741445,-0.192958400899196,-0.911582856640275,-0.714073237701549,53
"1677","playoff_game","MTL","Dustin.Tokarski","20132014",2014-05-27,36.1,0.5,0.8571,0.8,2,7,5,1,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.86731399725606,-0.439882497396705,-0.596479200449598,-3.16400392537789,-1.90367569510236,4
"1678","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-27,21.6,1,0.4,1,6,5,5,0,3,0,0.798239600224799,0.919983213913815,0.973462799451212,0.13268600274394,-2.59991606956907,1.21056239865121,-3.49074352270536,-1.25666766817393,86
"1679","playoff_game","NYR","Cam.Talbot","20132014",2014-05-27,14.5,0,0,1,1,1,3,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.0796116016463642,-0.919983213913815,-0.798239600224799,-6.7804601896231,-1.63861121249225,2
"1680","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-28,70.4,0.7333,1,1,11,9,14,4,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.371520807683033,0.720151074775665,-1.78063560247279,-0.587184988648373,-0.688963720014091,69
"1681","playoff_game","CHI","Corey.Crawford","20132014",2014-05-28,70.4,0.75,0.8889,0.9474,7,9,19,2,1,1,0.798239600224799,0.919983213913815,0.973462799451212,-0.495793189573027,-0.279848925224335,-0.587677201573593,-1.16191987190706,-1.36331931637095,54
"1682","playoff_game","NYR","Henrik.Lundqvist","20132014",2014-05-29,46,1,1,1,3,3,7,0,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.185760403841516,0.240050358258555,0.605281199325603,1.34490255838131,1.03109196142567,87
"1683","playoff_game","MTL","Dustin.Tokarski","20132014",2014-05-29,46,0.875,1,1,7,9,9,1,0,0,0.798239600224799,0.919983213913815,0.973462799451212,0.238834804939092,0.720151074775665,0.412322798426407,1.78866349322761,1.37130867814116,5
"1684","playoff_game","CHI","Corey.Crawford","20132014",2014-05-30,52.3,0.875,0.8333,1,8,6,11,1,1,0,0.798239600224799,0.919983213913815,0.973462799451212,0.291909206036669,-0.51989928348289,0.614083198201608,0.442936658610386,0.386093120755387,55
"1685","playoff_game","L.A","Jonathan.Quick","20132014",2014-05-30,52.3,1,0.8333,0.8,6,6,10,0,1,2,0.798239600224799,0.919983213913815,0.973462799451212,-1.73462799451212,-0.51989928348289,1.21056239865121,-1.1976652535493,-1.0439648793438,70
